SpireID,Dept,Number,Days,StartTime,EndTime,Associated,SectionNum,PrimaryClass,Instructor,CourseName,GenEd,MinCredit,MaxCredit
"34099","Honors College","HONORS     H391A","TH","7:00:00PM","8:00:00PM","","01","true","","Honors Colloq for HONORS 391A","","1.00","1.00"
"34138","Honors College","HONORS  195C","W","2:30:00PM","3:20:00PM","","01","true","","GW-Emerging Scholars Seminar","","1.00","1.00"
"38311","Honors College","HONORS  195C","","1:00:00AM","1:00:00AM","","02","true","","GW-Emerging Scholars Seminar","","1.00","1.00"
"34206","Honors College","HONORS  195D","TU","11:15:00AM","12:15:00PM","","01","true","","GW-Front Page I","","1.00","1.00"
"34096","Honors College","HONORS  195D","W","3:35:00PM","4:25:00PM","","02","true","","GW-Front Page I","","1.00","1.00"
"39752","Honors College","HONORS  195D","TU","4:00:00PM","4:50:00PM","","03","true","","GW-Front Page I","","1.00","1.00"
"39791","Honors College","HONORS  195D","M","11:15:00AM","12:05:00PM","","04","true","","GW-Front Page I","","1.00","1.00"
"34123","Honors College","HONORS  196","","1:00:00AM","1:00:00AM","","01","true","","Honors Independent Study","","1.00","6.00"
"34049","Honors College","HONORS  198","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","1.00","6.00"
"34101","Honors College","HONORS  251","TU","5:30:00PM","7:30:00PM","","01","true","","International Issues","","3.00","3.00"
"34151","Honors College","HONORS  291A","MWF","9:05:00AM","9:55:00AM","","01","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34153","Honors College","HONORS  291A","MWF","10:10:00AM","11:00:00AM","","03","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34155","Honors College","HONORS  291A","MWF","11:15:00AM","12:05:00PM","","05","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34156","Honors College","HONORS  291A","MWF","11:15:00AM","12:05:00PM","","06","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34157","Honors College","HONORS  291A","MWF","12:20:00PM","1:10:00PM","","07","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34194","Honors College","HONORS  291A","MWF","1:25:00PM","2:15:00PM","","09","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34159","Honors College","HONORS  291A","MWF","2:30:00PM","3:20:00PM","","11","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34160","Honors College","HONORS  291A","MWF","2:30:00PM","3:20:00PM","","12","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34165","Honors College","HONORS  291A","MW","5:00:00PM","6:15:00PM","","17","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34167","Honors College","HONORS  291A","W","6:00:00PM","8:30:00PM","","19","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34168","Honors College","HONORS  291A","TUTH","9:30:00AM","10:45:00AM","","20","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34170","Honors College","HONORS  291A","TUTH","9:30:00AM","10:45:00AM","","21","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34171","Honors College","HONORS  291A","TUTH","11:15:00AM","12:30:00PM","","22","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"","Honors College","HONORS  291A","TUTH","11:15:00AM","12:30:00PM","","23","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34172","Honors College","HONORS  291A","TUTH","1:00:00PM","2:15:00PM","","24","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34173","Honors College","HONORS  291A","TUTH","1:00:00PM","2:15:00PM","","25","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34198","Honors College","HONORS  291A","TUTH","2:30:00PM","3:45:00PM","","26","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34199","Honors College","HONORS  291A","TUTH","2:30:00PM","3:45:00PM","","27","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34200","Honors College","HONORS  291A","TUTH","4:00:00PM","5:15:00PM","","28","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34201","Honors College","HONORS  291A","TUTH","4:00:00PM","5:15:00PM","","29","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34202","Honors College","HONORS  291A","TUTH","5:00:00PM","6:15:00PM","","30","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34050","Honors College","HONORS  291A","TUTH","5:30:00PM","6:45:00PM","","31","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34051","Honors College","HONORS  291A","TUTH","6:00:00PM","7:15:00PM","","32","true","","HonSem1:IdeasThatChangedWorld","","4.00","4.00"
"34093","Honors College","HONORS  295C","W","3:35:00PM","4:25:00PM","","01","true","","GW-Preparing for Study Abroad","","1.00","1.00"
"34124","Honors College","HONORS  296","","1:00:00AM","1:00:00AM","","01","true","","Honors Independent Study","","1.00","6.00"
"34103","Honors College","HONORS  298","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","1.00","6.00"
"34174","Honors College","HONORS  391A","M","9:05:00AM","9:55:00AM","","01","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34175","Honors College","HONORS  391A","M","10:10:00AM","11:00:00AM","","02","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34176","Honors College","HONORS  391A","M","11:15:00AM","12:05:00PM","","03","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34178","Honors College","HONORS  391A","M","1:25:00PM","2:15:00PM","","05","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34179","Honors College","HONORS  391A","M","2:30:00PM","3:20:00PM","","06","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34180","Honors College","HONORS  391A","M","3:35:00PM","4:25:00PM","","07","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34183","Honors College","HONORS  391A","TU","9:30:00AM","10:20:00AM","","10","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34184","Honors College","HONORS  391A","TU","11:15:00AM","12:05:00PM","","11","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34185","Honors College","HONORS  391A","TU","1:00:00PM","1:50:00PM","","12","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34187","Honors College","HONORS  391A","TU","2:30:00PM","3:20:00PM","","14","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34052","Honors College","HONORS  391A","TU","6:00:00PM","6:50:00PM","","17","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34053","Honors College","HONORS  391A","W","9:05:00AM","9:55:00AM","","18","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34054","Honors College","HONORS  391A","W","10:10:00AM","11:00:00AM","","19","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34055","Honors College","HONORS  391A","W","11:15:00AM","12:05:00PM","","20","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34191","Honors College","HONORS  391A","W","1:25:00PM","2:15:00PM","","22","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34193","Honors College","HONORS  391A","W","2:30:00PM","3:20:00PM","","24","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34057","Honors College","HONORS  391A","W","3:35:00PM","4:25:00PM","","26","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34060","Honors College","HONORS  391A","TH","9:30:00AM","10:20:00AM","","29","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34061","Honors College","HONORS  391A","TH","11:15:00AM","12:05:00PM","","30","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34062","Honors College","HONORS  391A","TH","1:00:00PM","1:50:00PM","","31","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34064","Honors College","HONORS  391A","TH","2:30:00PM","3:20:00PM","","33","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34067","Honors College","HONORS  391A","TH","6:00:00PM","8:30:00PM","","36","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34070","Honors College","HONORS  391A","F","11:15:00AM","12:05:00PM","","39","true","","Honors Seminar 2: Topics","","1.00","1.00"
"34112","Honors College","HONORS  391D","M","9:05:00AM","9:55:00AM","","01","true","","Advanced Honors Seminar","","1.00","1.00"
"34113","Honors College","HONORS  391D","M","10:10:00AM","11:00:00AM","","02","true","","Advanced Honors Seminar","","1.00","1.00"
"34114","Honors College","HONORS  391D","M","11:15:00AM","12:05:00PM","","03","true","","Advanced Honors Seminar","","1.00","1.00"
"34116","Honors College","HONORS  391D","M","1:25:00PM","2:15:00PM","","05","true","","Advanced Honors Seminar","","1.00","1.00"
"34117","Honors College","HONORS  391D","M","2:30:00PM","3:20:00PM","","06","true","","Advanced Honors Seminar","","1.00","1.00"
"34118","Honors College","HONORS  391D","M","3:35:00PM","4:25:00PM","","07","true","","Advanced Honors Seminar","","1.00","1.00"
"34121","Honors College","HONORS  391D","TU","9:30:00AM","10:20:00AM","","10","true","","Advanced Honors Seminar","","1.00","1.00"
"34142","Honors College","HONORS  391D","TU","11:15:00AM","12:05:00PM","","11","true","","Advanced Honors Seminar","","1.00","1.00"
"34122","Honors College","HONORS  391D","TU","1:00:00PM","1:50:00PM","","12","true","","Advanced Honors Seminar","","1.00","1.00"
"34130","Honors College","HONORS  391D","TU","2:30:00PM","3:20:00PM","","14","true","","Advanced Honors Seminar","","1.00","1.00"
"34072","Honors College","HONORS  391D","TU","6:00:00PM","6:50:00PM","","17","true","","Advanced Honors Seminar","","1.00","1.00"
"34073","Honors College","HONORS  391D","W","9:05:00AM","9:55:00AM","","18","true","","Advanced Honors Seminar","","1.00","1.00"
"34074","Honors College","HONORS  391D","W","10:10:00AM","11:00:00AM","","19","true","","Advanced Honors Seminar","","1.00","1.00"
"34075","Honors College","HONORS  391D","W","11:15:00AM","12:05:00PM","","20","true","","Advanced Honors Seminar","","1.00","1.00"
"34144","Honors College","HONORS  391D","W","1:25:00PM","2:15:00PM","","22","true","","Advanced Honors Seminar","","1.00","1.00"
"34150","Honors College","HONORS  391D","W","2:30:00PM","3:20:00PM","","24","true","","Advanced Honors Seminar","","1.00","1.00"
"34077","Honors College","HONORS  391D","W","3:35:00PM","4:25:00PM","","26","true","","Advanced Honors Seminar","","1.00","1.00"
"34080","Honors College","HONORS  391D","TH","9:30:00AM","10:20:00AM","","29","true","","Advanced Honors Seminar","","1.00","1.00"
"34081","Honors College","HONORS  391D","TH","11:15:00AM","12:05:00PM","","30","true","","Advanced Honors Seminar","","1.00","1.00"
"34082","Honors College","HONORS  391D","TH","1:00:00PM","1:50:00PM","","31","true","","Advanced Honors Seminar","","1.00","1.00"
"34084","Honors College","HONORS  391D","TH","2:30:00PM","3:20:00PM","","33","true","","Advanced Honors Seminar","","1.00","1.00"
"34087","Honors College","HONORS  391D","TH","6:00:00PM","8:30:00PM","","36","true","","Advanced Honors Seminar","","1.00","1.00"
"34090","Honors College","HONORS  391D","F","11:15:00AM","12:05:00PM","","39","true","","Advanced Honors Seminar","","1.00","1.00"
"34104","Honors College","HONORS  396","","1:00:00AM","1:00:00AM","","01","true","","Honors Independent Study","","1.00","6.00"
"34106","Honors College","HONORS  398","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","1.00","6.00"
"34139","Honors College","HONORS  451","TH","5:30:00PM","8:00:00PM","","01","true","","Cross-Cultural ReEntry Seminar","","3.00","3.00"
"34196","Honors College","HONORS  495A","TH","11:15:00AM","12:30:00PM","","01","true","","GW-Leadership/Global Community","","1.00","1.00"
"34137","Honors College","HONORS  495B","M","3:35:00PM","4:25:00PM","","01","true","","GW-Front Page II","","1.00","1.00"
"34148","Honors College","HONORS  495C","F","12:20:00PM","1:10:00PM","","01","true","","GW-Grant Writing forScientists","","1.00","1.00"
"38317","Honors College","HONORS  495K","","1:00:00AM","1:00:00AM","","01","true","","GW - Research Gets Real","","1.00","1.00"
"34107","Honors College","HONORS  496","","1:00:00AM","1:00:00AM","","01","true","","Honors Independent Study","","1.00","6.00"
"34092","Honors College","HONORS  498","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","1.00","6.00"
"34135","Honors College","HONORS  499C","TUTH","11:15:00AM","12:30:00PM","","01","true","","Honors Thesis Seminar-1st Sem","","3.00","3.00"
"34109","Honors College","HONORS  499P","","1:00:00AM","1:00:00AM","","01","true","","Honors Project","","3.00","6.00"
"34110","Honors College","HONORS  499T","","1:00:00AM","1:00:00AM","","01","true","","Honors Thesis","","3.00","6.00"
"34111","Honors College","HONORS  499Y","","1:00:00AM","1:00:00AM","","01","true","","Honors Research","","3.00","6.00"
"30547","Hospitality & Tourism Management","HT-MGT  100","TUTH","2:30:00PM","3:45:00PM","","01","true","","Intro to Hospitality & Tourism","","3.00","3.00"
"30521","Hospitality & Tourism Management","HT-MGT  100","TUTH","9:30:00AM","10:45:00AM","","02","true","","Intro to Hospitality & Tourism","","3.00","3.00"
"30524","Hospitality & Tourism Management","HT-MGT  150","MW","9:05:00AM","9:55:00AM","","A","true","","Food Production Management","","3.00","3.00"
"30525","Hospitality & Tourism Management","HT-MGT  150","W","10:10:10AM","1:10:00PM","","AL01","false","","Food Production Management","","3.00","3.00"
"30526","Hospitality & Tourism Management","HT-MGT  150","W","2:30:00PM","5:30:00PM","","AL02","false","","Food Production Management","","3.00","3.00"
"30527","Hospitality & Tourism Management","HT-MGT  150","TH","9:30:00AM","12:30:00PM","","AL03","false","","Food Production Management","","3.00","3.00"
"30528","Hospitality & Tourism Management","HT-MGT  150","TH","2:30:00PM","5:30:00PM","","AL04","false","","Food Production Management","","3.00","3.00"
"30565","Hospitality & Tourism Management","HT-MGT  150","F","9:05:00AM","12:05:00PM","","AL05","false","","Food Production Management","","3.00","3.00"
"30568","Hospitality & Tourism Management","HT-MGT  150","F","1:25:00PM","4:25:00PM","","AL06","false","","Food Production Management","","3.00","3.00"
"30560","Hospitality & Tourism Management","HT-MGT  196H","","1:00:00AM","1:00:00AM","","01","true","","Honors Independent Study","","1.00","6.00"
"30529","Hospitality & Tourism Management","HT-MGT  240","TUTH","1:00:00PM","2:15:00PM","","01","true","","Hotel Operations","","3.00","3.00"
"30522","Hospitality & Tourism Management","HT-MGT  240","F","1:00:00AM","1:00:00AM","","02","true","","Hotel Operations","","3.00","3.00"
"30530","Hospitality & Tourism Management","HT-MGT  250","TUTH","9:30:00AM","10:45:00AM","","01","true","","Food Service Management","","3.00","3.00"
"30531","Hospitality & Tourism Management","HT-MGT  255","MW","10:10:00AM","11:25:00AM","","01","true","","Risk & Sanitation Management","","3.00","3.00"
"30532","Hospitality & Tourism Management","HT-MGT  260","TUTH","8:00:00AM","9:15:00AM","","01","true","","Hospitality Pers. Management","","3.00","3.00"
"37724","Hospitality & Tourism Management","HT-MGT  260","F","1:00:00AM","1:00:00AM","","02","true","","Hospitality Pers. Management","","3.00","3.00"
"30533","Hospitality & Tourism Management","HT-MGT  296","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","3.00","3.00"
"30561","Hospitality & Tourism Management","HT-MGT  296H","","1:00:00AM","1:00:00AM","","01","true","","Honors Independent Study","","1.00","6.00"
"30567","Hospitality & Tourism Management","HT-MGT  298","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","1.00","18.00"
"30534","Hospitality & Tourism Management","HT-MGT  298I","","1:00:00AM","1:00:00AM","","01","true","","Practicum- Work Experience I","","1.00","18.00"
"30553","Hospitality & Tourism Management","HT-MGT  298O","","1:00:00AM","1:00:00AM","","01","true","","Practicum- Work Experience II","","0.50","0.50"
"30518","Hospitality & Tourism Management","HT-MGT  298W","","1:00:00AM","1:00:00AM","","01","true","","Practicum-Work Experience III","","1.00","1.00"
"30535","Hospitality & Tourism Management","HT-MGT  298Y","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","1.00","18.00"
"30569","Hospitality & Tourism Management","HT-MGT  317","TUTH","1:00:00PM","2:15:00PM","","01","true","","Casino Management","","3.00","3.00"
"30536","Hospitality & Tourism Management","HT-MGT  320","F","1:00:00AM","1:00:00AM","","01","true","","Hospitality & Tourism Law","","3.00","3.00"
"30574","Hospitality & Tourism Management","HT-MGT  320","TUTH","11:15:00AM","12:30:00PM","","02","true","","Hospitality & Tourism Law","","3.00","3.00"
"30570","Hospitality & Tourism Management","HT-MGT  332","TH","6:00:00PM","8:30:00PM","","01","true","","Convention Sales Management","","3.00","3.00"
"30555","Hospitality & Tourism Management","HT-MGT  334","TUTH","1:00:00PM","2:15:00PM","","01","true","","Event Management","","3.00","3.00"
"30572","Hospitality & Tourism Management","HT-MGT  334","TUTH","4:00:00PM","5:15:00PM","","02","true","","Event Management","","3.00","3.00"
"30556","Hospitality & Tourism Management","HT-MGT  336","TUTH","11:15:00AM","12:30:00PM","","01","true","","Club Management","","3.00","3.00"
"30554","Hospitality & Tourism Management","HT-MGT  344","TUTH","2:30:00PM","3:45:00PM","","01","true","","Hotel Management","","3.00","3.00"
"30548","Hospitality & Tourism Management","HT-MGT  355","M","9:05:00AM","9:55:00AM","","01","true","","Menu & Food Production Mgt","","3.00","3.00"
"30549","Hospitality & Tourism Management","HT-MGT  355","TU","9:15:00AM","2:00:00PM","","L01","false","","Menu & Food Production Mgt","","3.00","3.00"
"30550","Hospitality & Tourism Management","HT-MGT  355","TU","3:15:00PM","8:00:00PM","","L02","false","","Menu & Food Production Mgt","","3.00","3.00"
"30551","Hospitality & Tourism Management","HT-MGT  355","W","9:15:00AM","2:00:00PM","","L03","false","","Menu & Food Production Mgt","","3.00","3.00"
"30552","Hospitality & Tourism Management","HT-MGT  355","W","3:15:00PM","8:00:00PM","","L04","false","","Menu & Food Production Mgt","","3.00","3.00"
"30516","Hospitality & Tourism Management","HT-MGT  355","TH","3:15:00PM","8:00:00PM","","L05","false","","Menu & Food Production Mgt","","3.00","3.00"
"30517","Hospitality & Tourism Management","HT-MGT  355","TH","9:15:00AM","2:00:00PM","","L06","false","","Menu & Food Production Mgt","","3.00","3.00"
"30557","Hospitality & Tourism Management","HT-MGT  356","M","6:00:00PM","9:00:00PM","","01","true","","Beverage Management","","3.00","3.00"
"30571","Hospitality & Tourism Management","HT-MGT  356","TU","6:00:00PM","9:00:00PM","","02","true","","Beverage Management","","3.00","3.00"
"30537","Hospitality & Tourism Management","HT-MGT  370","TUTH","9:30:00AM","10:45:00AM","","01","true","","Hospitality Managerial Acct.","","3.00","3.00"
"30538","Hospitality & Tourism Management","HT-MGT  370","TUTH","11:15:00AM","12:30:00PM","","02","true","","Hospitality Managerial Acct.","","3.00","3.00"
"30566","Hospitality & Tourism Management","HT-MGT  370","F","12:00:00AM","12:00:00AM","","03","true","","Hospitality Managerial Acct.","","3.00","3.00"
"30539","Hospitality & Tourism Management","HT-MGT  396","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","3.00","3.00"
"30562","Hospitality & Tourism Management","HT-MGT  396H","","1:00:00AM","1:00:00AM","","01","true","","Honors Independent Study","","1.00","6.00"
"30523","Hospitality & Tourism Management","HT-MGT  397D","F","12:00:00AM","12:00:00AM","","01","true","","ST-Revenue Management","","3.00","3.00"
"30573","Hospitality & Tourism Management","HT-MGT  397G","W","6:00:00PM","8:30:00PM","","01","true","","ST-Meetng, Convntn & Event Mgt","","3.00","3.00"
"30540","Hospitality & Tourism Management","HT-MGT  398","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","3.00","3.00"
"39734","Hospitality & Tourism Management","HT-MGT  433","TUTH","1:00:00PM","2:15:00PM","","01","true","","Tourism Policy and Planning","","3.00","3.00"
"30520","Hospitality & Tourism Management","HT-MGT  444","TUTH","4:00:00PM","5:15:00PM","","01","true","","Advanced Hotel Management","","3.00","3.00"
"30519","Hospitality & Tourism Management","HT-MGT  492L","M","1:00:00PM","2:15:00PM","","01","true","","S-Hospitality&Tourism Leadrshp","","3.00","3.00"
"30541","Hospitality & Tourism Management","HT-MGT  496","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","3.00","3.00"
"30563","Hospitality & Tourism Management","HT-MGT  496H","","1:00:00AM","1:00:00AM","","01","true","","Honors Independent Study","","1.00","6.00"
"30542","Hospitality & Tourism Management","HT-MGT  499P","","1:00:00AM","1:00:00AM","","01","true","","Honors Project","","3.00","6.00"
"30543","Hospitality & Tourism Management","HT-MGT  499T","","1:00:00AM","1:00:00AM","","01","true","","Honors Thesis","","3.00","6.00"
"30544","Hospitality & Tourism Management","HT-MGT  499Y","","1:00:00AM","1:00:00AM","","01","true","","Honors Research","","3.00","6.00"
"30558","Hospitality & Tourism Management","HT-MGT  696","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","1.00","6.00"
"30545","Hospitality & Tourism Management","HT-MGT  697","","1:00:00AM","1:00:00AM","","01","true","","Special Topics","","3.00","3.00"
"30559","Hospitality & Tourism Management","HT-MGT  698","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","3.00","3.00"
"30546","Hospitality & Tourism Management","HT-MGT  699","","1:00:00AM","1:00:00AM","","01","true","","Masters Thesis","","3.00","3.00"
"30564","Hospitality & Tourism Management","HT-MGT  796","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","1.00","6.00"
"35554","Human Development","HUMANDEV  196H","","1:00:00AM","1:00:00AM","","01","true","","Hnr Indstu In Humandev","","1.00","6.00"
"35563","Human Development","HUMANDEV  252","W","3:35:00PM","6:05:00PM","","01","true","","Basic Concepts In HD","","3.00","3.00"
"35560","Human Development","HUMANDEV  270","TUTH","9:30:00AM","10:45:00AM","","01","true","","Child Development","","4.00","4.00"
"35561","Human Development","HUMANDEV  270","MWF","11:15:00AM","12:30:00PM","","02","true","","Child Development","","4.00","4.00"
"35565","Human Development","HUMANDEV  270","TUTH","1:00:00PM","2:15:00PM","","03","true","","Child Development","","4.00","4.00"
"35555","Human Development","HUMANDEV  296H","","1:00:00AM","1:00:00AM","","01","true","","Hnr Indstu In Humdev","","1.00","6.00"
"35556","Human Development","HUMANDEV  396H","","1:00:00AM","1:00:00AM","","01","true","","Hnr Indstu In Humandev","","1.00","6.00"
"35557","Human Development","HUMANDEV  496H","","1:00:00AM","1:00:00AM","","01","true","","Hnr Indstu In Humandev","","1.00","6.00"
"35558","Human Development","HUMANDEV  499P","","1:00:00AM","1:00:00AM","","01","true","","Honors Project","","3.00","6.00"
"35559","Human Development","HUMANDEV  499T","","1:00:00AM","1:00:00AM","","01","true","","Honors Thesis","","3.00","6.00"
"35562","Human Development","HUMANDEV  499Y","","1:00:00AM","1:00:00AM","","01","true","","Honors Research","","3.00","6.00"
"35552","Human Development","HUMANDEV  660","W","4:00:00PM","6:30:00PM","","01","true","","Theories Of Hum Dev","","3.00","3.00"
"37851","Human Development","HM&FNART  190S","MW","1:25:00PM","2:15:00PM","","01","true","","On Course for College Success","","2.00","2.00"
"39775","Human Development","HM&FNART  390P","W","4:40:00PM","6:00:00PM","","01","true","","Arts & Culture Internship Prep","","3.00","3.00"
"39774","Human Development","HM&FNART  500","TU","4:00:00PM","5:15:00PM","","01","true","","Introduction to Arts Managemnt","","3.00","3.00"
"39777","Human Development","HM&FNART  504","M","4:00:00PM","5:15:00PM","","01","true","","Financial Managmnt in the Arts","","3.00","3.00"
"39776","Human Development","HM&FNART  509","TH","4:00:00PM","5:15:00PM","","01","true","","Greening/Nonprofit Arts Org","","3.00","3.00"
"34223","Italian Studies","ITALIAN  110","MWF","9:05:00AM","9:55:00AM","","01","true","","Elementary Italian I","","3.00","3.00"
"34224","Italian Studies","ITALIAN  110","MWF","10:10:00AM","11:00:00AM","","02","true","","Elementary Italian I","","3.00","3.00"
"34225","Italian Studies","ITALIAN  110","MWF","10:10:00AM","11:00:00AM","","03","true","","Elementary Italian I","","3.00","3.00"
"34226","Italian Studies","ITALIAN  110","MWF","11:15:00AM","12:05:00PM","","04","true","","Elementary Italian I","","3.00","3.00"
"34243","Italian Studies","ITALIAN  110","MWF","11:15:00AM","12:05:00PM","","05","true","","Elementary Italian I","","3.00","3.00"
"34255","Italian Studies","ITALIAN  110","MWF","12:20:00PM","1:10:00PM","","07","true","","Elementary Italian I","","3.00","3.00"
"34256","Italian Studies","ITALIAN  110","MWF","1:25:00PM","2:15:00PM","","08","true","","Elementary Italian I","","3.00","3.00"
"34257","Italian Studies","ITALIAN  110","MWF","1:25:00PM","2:15:00PM","","09","true","","Elementary Italian I","","3.00","3.00"
"34250","Italian Studies","ITALIAN  120","MWF","9:05:00AM","9:55:00AM","","01","true","","Elementary Italian II","","3.00","3.00"
"34251","Italian Studies","ITALIAN  120","MWF","10:10:00AM","11:00:00AM","","02","true","","Elementary Italian II","","3.00","3.00"
"34214","Italian Studies","ITALIAN  120","MWF","1:25:00PM","2:15:00PM","","03","true","","Elementary Italian II","","3.00","3.00"
"34227","Italian Studies","ITALIAN  126","MWF","11:15:00AM","1:10:00PM","","01","true","","Intensive Elementary Italian","","6.00","6.00"
"34253","Italian Studies","ITALIAN  126H","TUTH","11:15:00AM","12:30:00PM","","01","true","","Honors Intensive Elem Italian","","6.00","6.00"
"34228","Italian Studies","ITALIAN  196","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","1.00","6.00"
"34244","Italian Studies","ITALIAN  196H","","1:00:00AM","1:00:00AM","","01","true","","Hnr Indstu In Italian","","1.00","6.00"
"34229","Italian Studies","ITALIAN  230","MWF","10:10:00AM","11:00:00AM","","01","true","","Intermediate Italian I","","3.00","3.00"
"34230","Italian Studies","ITALIAN  230","MWF","9:05:00AM","9:55:00AM","","02","true","","Intermediate Italian I","","3.00","3.00"
"34242","Italian Studies","ITALIAN  246","MWF","1:20:00PM","3:20:00PM","","01","true","","Intensive Intermediate Italian","","6.00","6.00"
"34248","Italian Studies","ITALIAN  280","","1:00:00AM","1:00:00AM","","01","true","","Language Suite Conversation","","6.00","6.00"
"34231","Italian Studies","ITALIAN  296","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","1.00","6.00"
"34245","Italian Studies","ITALIAN  296H","","1:00:00AM","1:00:00AM","","01","true","","Hnr Indstu In Ital","","1.00","6.00"
"34232","Italian Studies","ITALIAN  298","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","1.00","18.00"
"34254","Italian Studies","ITALIAN  303","MWF","10:10:00AM","11:00:00AM","","01","true","","Writing on Language","","3.00","3.00"
"34215","Italian Studies","ITALIAN  324","TUTH","9:30:00AM","10:45:00AM","","01","true","","Introduction to Italian Lit I","","3.00","3.00"
"34252","Italian Studies","ITALIAN  371","TUTH","9:30:00AM","10:45:00AM","","01","true","","Advanced Grammar & Composition","","3.00","3.00"
"34233","Italian Studies","ITALIAN  396","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","1.00","6.00"
"34246","Italian Studies","ITALIAN  396H","","1:00:00AM","1:00:00AM","","01","true","","Hnr Indstu In Italian","","1.00","6.00"
"34234","Italian Studies","ITALIAN  398","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","1.00","6.00"
"34235","Italian Studies","ITALIAN  496","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","1.00","6.00"
"34247","Italian Studies","ITALIAN  496H","","1:00:00AM","1:00:00AM","","01","true","","Hnr Indstu In Ital","","1.00","6.00"
"38094","Italian Studies","ITALIAN  497M","TUTH","11:15:00AM","12:30:00PM","","01","true","","ST-Literatures/Fascist Italy","","3.00","3.00"
"34236","Italian Studies","ITALIAN  498Y","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","1.00","18.00"
"34237","Italian Studies","ITALIAN  499P","","1:00:00AM","1:00:00AM","","01","true","","Honors Project","","3.00","6.00"
"34238","Italian Studies","ITALIAN  499T","","1:00:00AM","1:00:00AM","","01","true","","Honors Thesis","","3.00","6.00"
"34239","Italian Studies","ITALIAN  499Y","","1:00:00AM","1:00:00AM","","01","true","","Honors Research","","3.00","6.00"
"34240","Italian Studies","ITALIAN  596","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","3.00","6.00"
